jp_name,jp_team,en_name,en_team
山本 拓実,北海道日本ハムファイターズ,"Yamamoto, Takumi",Nipponham Fighters
田中 瑛斗,北海道日本ハムファイターズ,"Tanaka, Eito",Nipponham Fighters
福島 蓮,北海道日本ハムファイターズ,"Fukushima, Ren",Nipponham Fighters
柳川 大晟,北海道日本ハムファイターズ,"Yanagawa, Taisei",Nipponham Fighters
マルティネス,北海道日本ハムファイターズ,"Martinez, Ariel",Nipponham Fighters
清水 優心,北海道日本ハムファイターズ,"Shimizu, Yushi",Nipponham Fighters
伏見 寅威,北海道日本ハムファイターズ,"Fushimi, Torai",Nipponham Fighters
古川 裕大,北海道日本ハムファイターズ,"Furukawa, Yudai",Nipponham Fighters
郡司 裕也,北海道日本ハムファイターズ,"Gunji, Yuya",Nipponham Fighters
進藤 勇也,北海道日本ハムファイターズ,"Shinto, Yuya",Nipponham Fighters
郡 拓也,北海道日本ハムファイターズ,"Kohri, Takuya",Nipponham Fighters
田宮 裕涼,北海道日本ハムファイターズ,"Tamiya, Yua",Nipponham Fighters
梅林 優貴,北海道日本ハムファイターズ,"Umebayashi, Yuki",Nipponham Fighters
加藤 豪将,北海道日本ハムファイターズ,"Katoh, Gosuke",Nipponham Fighters
上川畑 大悟,北海道日本ハムファイターズ,"Kamikawabata, Daigo",Nipponham Fighters
野村 佑希,北海道日本ハムファイターズ,"Nomura, Yuki",Nipponham Fighters
中島 卓也,北海道日本ハムファイターズ,"Nakashima, Takuya",Nipponham Fighters
清宮 幸太郎,北海道日本ハムファイターズ,"Kiyomiya, Kotaro",Nipponham Fighters
福田 光輝,北海道日本ハムファイターズ,"Fukuda, Koki",Nipponham Fighters
石井 一成,北海道日本ハムファイターズ,"Ishii, Kazunari",Nipponham Fighters
有薗 直輝,北海道日本ハムファイターズ,"Arizono, Naoki",Nipponham Fighters
水野 達稀,北海道日本ハムファイターズ,"Mizuno, Tatsuki",Nipponham Fighters
阪口 樂,北海道日本ハムファイターズ,"Sakaguchi, Uta",Nipponham Fighters
若林 晃弘,北海道日本ハムファイターズ,"Wakabayashi, Akihiro",Nipponham Fighters
細川 凌平,北海道日本ハムファイターズ,"Hosokawa, Ryohei",Nipponham Fighters
奈良間 大己,北海道日本ハムファイターズ,"Narama, Taiki",Nipponham Fighters
明瀬 諒介,北海道日本ハムファイターズ,"Myose, Ryosuke",Nipponham Fighters
スティーブンソン,北海道日本ハムファイターズ,"Stevenson, Andrew",Nipponham Fighters
松本 剛,北海道日本ハムファイターズ,"Matsumoto, Go",Nipponham Fighters
淺間 大基,北海道日本ハムファイターズ,"Asama, Daiki",Nipponham Fighters
宮崎 一樹,北海道日本ハムファイターズ,"Miyazaki, Kazuki",Nipponham Fighters
江越 大賀,北海道日本ハムファイターズ,"Egoshi, Taiga",Nipponham Fighters
五十幡 亮汰,北海道日本ハムファイターズ,"Isobata, Ryota",Nipponham Fighters
水谷 瞬,北海道日本ハムファイターズ,"Mizutani, Shun",Nipponham Fighters
今川 優馬,北海道日本ハムファイターズ,"Imagawa, Yuma",Nipponham Fighters
万波 中正,北海道日本ハムファイターズ,"Mannami, Chusei",Nipponham Fighters
星野 ひので,北海道日本ハムファイターズ,"Hoshino, Hinode",Nipponham Fighters
レイエス,北海道日本ハムファイターズ,"Reyes, Franmil",Nipponham Fighters
加藤 大和,北海道日本ハムファイターズ,"Katoh, Yamato",Nipponham Fighters
松本 遼大,北海道日本ハムファイターズ,"Matsumoto, Ryodai",Nipponham Fighters
齊藤 伸治,北海道日本ハムファイターズ,"Saitoh, Shinji",Nipponham Fighters
中山 晶量,北海道日本ハムファイターズ,"Nakayama, Terukazu",Nipponham Fighters
山本 晃大,北海道日本ハムファイターズ,"Yamamoto, Kodai",Nipponham Fighters
柿木 蓮,北海道日本ハムファイターズ,"Kakigi, Ren",Nipponham Fighters
松岡 洸希,北海道日本ハムファイターズ,"Matsuoka, Koki",Nipponham Fighters
孫 易磊,北海道日本ハムファイターズ,"Sun, Yi-Lei",Nipponham Fighters
濵田 泰希,北海道日本ハムファイターズ,"Hamada, Taiki",Nipponham Fighters
平田 大樹,北海道日本ハムファイターズ,"Hirata, Daiju",Nipponham Fighters
阿部 和広,北海道日本ハムファイターズ,"Abe, Kazuhiro",Nipponham Fighters
藤田 大清,北海道日本ハムファイターズ,"Fujita, Taisei",Nipponham Fighters
山口 アタル,北海道日本ハムファイターズ,"Yamaguchi, Ataru",Nipponham Fighters
B.バスケス,くふうハヤテベンチャーズ静岡,"Vasquez, Braulio",HAYATE
Y.バスケス,くふうハヤテベンチャーズ静岡,"Vasquez, Yerinson",HAYATE
中山 翔太,オイシックス新潟アルビレックス,"Nakayama, Shota",Oisix
仲村 来唯也,くふうハヤテベンチャーズ静岡,"Nakamura, Raiya",HAYATE
伴在 汰文,オイシックス新潟アルビレックス,"Banzai, Tamon",Oisix
佐藤 拓実,オイシックス新潟アルビレックス,"Satoh, Takumi",Oisix
倉本 寿彦,くふうハヤテベンチャーズ静岡,"Kuramoto, Toshihiko",HAYATE
園部 佳太,オイシックス新潟アルビレックス,"Sonobe, Keita",Oisix
増田 将馬,くふうハヤテベンチャーズ静岡,"Masuda, Shoma",HAYATE
大山 盛一郎,くふうハヤテベンチャーズ静岡,"Oyama, Joichiro",HAYATE
宜保 優,くふうハヤテベンチャーズ静岡,"Gibo, Yuh",HAYATE
宮﨑 天斗,オイシックス新潟アルビレックス,"Miyazaki, Tento",Oisix
富山 太樹,くふうハヤテベンチャーズ静岡,"Tomiyama, Daiki",HAYATE
小池 智也,オイシックス新潟アルビレックス,"Koike, Tomoya",Oisix
小西 慶治,オイシックス新潟アルビレックス,"Konishi, Keiji",Oisix
居谷 匠真,くふうハヤテベンチャーズ静岡,"Itani, Shoma",HAYATE
山田 龍青,オイシックス新潟アルビレックス,"Yamada, Ryusei",Oisix
島崎 太一,オイシックス新潟アルビレックス,"Shimazaki, Taichi",Oisix
平湯 皓基,くふうハヤテベンチャーズ静岡,"Hirayu, Kohki",HAYATE
折下 光輝,くふうハヤテベンチャーズ静岡,"Orishita, Kohki",HAYATE
松尾 翔二朗,オイシックス新潟アルビレックス,"Matsuo, Syoujiro",Oisix
橘八重 龍誠,くふうハヤテベンチャーズ静岡,"Kitsubae, Ryusei",HAYATE
比嘉 天佑,オイシックス新潟アルビレックス,"Higa, Tenyu",Oisix
永澤 蓮士,オイシックス新潟アルビレックス,"Nagasawa, Renji",Oisix
深草 駿哉,くふうハヤテベンチャーズ静岡,"Fukakusa, Yuhya",HAYATE
深谷 力,くふうハヤテベンチャーズ静岡,"Fukatani, Riki",HAYATE
瀬井 裕紀,くふうハヤテベンチャーズ静岡,"Sei, Hiroki",HAYATE
熊倉 凌,オイシックス新潟アルビレックス,"Kumakura, Ryo",Oisix
片山 悠,オイシックス新潟アルビレックス,"Katayama, Yu",Oisix
片野 優羽,オイシックス新潟アルビレックス,"Katano, Yu",Oisix
田中 俊太,オイシックス新潟アルビレックス,"Tanaka, Shunta",Oisix
知念 大成,オイシックス新潟アルビレックス,"Chinen, Taisei",Oisix
福田 秀平,くふうハヤテベンチャーズ静岡,"Fukuda, Shuhei",HAYATE
稲葉 大樹,オイシックス新潟アルビレックス,"Inaba, Hiroki",Oisix
篠原 玲央,くふうハヤテベンチャーズ静岡,"Shinohara, Reo",HAYATE
篠田 大聖,オイシックス新潟アルビレックス,"Shinoda, Taisei",Oisix
草場 悠,くふうハヤテベンチャーズ静岡,"Kusaba, Yu",HAYATE
藤原 大智,オイシックス新潟アルビレックス,"Fujiwara, Daichi",Oisix
西川 僚祐,くふうハヤテベンチャーズ静岡,"Nishikawa, Ryosuke",HAYATE
谷川 唯人,くふうハヤテベンチャーズ静岡,"Tanigawa, Yuito",HAYATE
陽 岱鋼,オイシックス新潟アルビレックス,"Yoh, Daikan",Oisix
高 義博,オイシックス新潟アルビレックス,"Taka, Yoshihiro",Oisix
高橋 駿,くふうハヤテベンチャーズ静岡,"Takahashi, Shun",HAYATE
髙山 俊,オイシックス新潟アルビレックス,"Takayama, Shun",Oisix
